Cod;Modalidade;Quitação;Verba;Consignatário;Matrícula;Período;Prazo;Valor;Renegociado;Controlado em Folha
134814;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3821;Julho de 2022;0;12,12;Não;Sim
132246;Empréstimo Consignado (Especial);01/04/2025;404;Banco do Brasil;3821;Abril de 2025;72;231,67;Não;Não
131521;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;4341;Fevereiro de 2022;0;276,04;Não;Não
131522;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;4341;Fevereiro de 2022;0;183,95;Não;Não
131520;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;4341;Fevereiro de 2022;0;75,82;Não;Não
132109;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;2551;Maio de 2022;0;12,12;Não;Sim
132074;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;4201;Maio de 2022;0;12,12;Não;Sim
133848;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;4201;Junho de 2022;0;12,12;Não;Sim
133816;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;2551;Junho de 2022;0;12,12;Não;Sim
134778;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;2551;Julho de 2022;0;12,12;Não;Sim
134822;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;4201;Julho de 2022;0;12,12;Não;Sim
131700;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;7791;Fevereiro de 2022;0;183,02;Não;Não
131979;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7791;Maio de 2022;0;12,12;Não;Sim
133944;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7791;Junho de 2022;0;12,12;Não;Sim
135018;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7791;Julho de 2022;0;12,12;Não;Sim
131171;Plano Odontológico;09/05/2022;999;Dental Med Center;95202;Maio de 2022;0;30,57;Não;Sim
134196;Plano Odontológico;03/06/2022;999;Dental Med Center;95202;Junho de 2022;0;30,57;Não;Sim
135136;Plano Odontológico;07/07/2022;999;Dental Med Center;95202;Julho de 2022;0;30,57;Não;Sim
131702;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;7701;Fevereiro de 2022;0;326,61;Não;Não
132300;Empréstimo Consignado (Especial);03/06/2022;404;Banco do Brasil;7701;Junho de 2022;72;326,61;Não;Não
131576;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;2631;Fevereiro de 2022;0;221,48;Não;Não
131575;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;2631;Fevereiro de 2022;0;258,52;Não;Não
131944;Mensalidade;09/05/2022;403;Sindicato dos Guardas Municipais do Estado do RN;2631;Maio de 2022;0;24,24;Não;Sim
134001;Mensalidade;03/06/2022;403;Sindicato dos Guardas Municipais do Estado do RN;2631;Junho de 2022;0;24,24;Não;Sim
134782;Mensalidade;07/07/2022;403;Sindicato dos Guardas Municipais do Estado do RN;2631;Julho de 2022;0;24,24;Não;Sim
133015;Empréstimo Consignado (120);27/07/2022;424;Banco Bradesco;2631;Agosto de 2022;49;258,52;Sim;Não
133192;Empréstimo Consignado (120);27/07/2022;424;Banco Bradesco;2631;Agosto de 2022;60;221,48;Sim;Não
135297;Empréstimo Consignado (120);04/06/2024;424;Banco Bradesco;2631;Junho de 2024;120;542,85;Não;Não
135460;Empréstimo Consignado (120);04/06/2024;424;Banco Bradesco;2631;Junho de 2024;120;212,23;Não;Não
132095;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3571;Maio de 2022;0;12,12;Não;Sim
133829;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3571;Junho de 2022;0;12,12;Não;Sim
134797;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3571;Julho de 2022;0;12,12;Não;Sim
131566;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;2891;Fevereiro de 2022;0;461,44;Não;Não
133016;Empréstimo Consignado (120);14/03/2022;424;Banco Bradesco;2891;Março de 2022;96;461,44;Não;Não
131634;Mensalidade;09/05/2022;411;Sindicato dos Trabalhadores em Saúde do RN;2891;Maio de 2022;0;12,12;Não;Sim
133285;Empréstimo Consignado (144);23/05/2022;427;Caixa Econômica Federal;2891;Junho de 2022;120;490,16;Não;Não
134010;Mensalidade;03/06/2022;411;Sindicato dos Trabalhadores em Saúde do RN;2891;Junho de 2022;0;12,12;Não;Sim
134792;Mensalidade;07/07/2022;411;Sindicato dos Trabalhadores em Saúde do RN;2891;Julho de 2022;0;12,12;Não;Sim
131909;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;4251;Fevereiro de 2022;0;65,9;Não;Não
131526;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;4251;Fevereiro de 2022;0;395,76;Não;Não
133017;Empréstimo Consignado (120);05/05/2022;424;Banco Bradesco;4251;Maio de 2022;96;395,76;Não;Não
132071;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;4251;Maio de 2022;0;12,12;Não;Sim
133852;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;4251;Junho de 2022;0;12,12;Não;Sim
134826;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;4251;Julho de 2022;0;12,12;Não;Sim
132266;Empréstimo Consignado (Especial);03/09/2024;404;Banco do Brasil;4251;Setembro de 2024;72;65,9;Não;Não
131931;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;1951;Fevereiro de 2022;0;443,37;Não;Não
132244;Empréstimo Consignado (Especial);24/04/2023;404;Banco do Brasil;1951;Maio de 2023;24;443,37;Não;Não
135560;Empréstimo Consignado (Especial);02/12/2024;404;Banco do Brasil;1951;Dezembro de 2024;24;630,65;Não;Não
131280;Mensalidade;09/05/2022;991;Sindicato dos Agentes de Saúde do RN;6661;Maio de 2022;0;20,15;Não;Sim
134091;Mensalidade;03/06/2022;991;Sindicato dos Agentes de Saúde do RN;6661;Junho de 2022;0;20,15;Não;Sim
134962;Mensalidade;07/07/2022;991;Sindicato dos Agentes de Saúde do RN;6661;Julho de 2022;0;20,15;Não;Sim
131282;Mensalidade;09/05/2022;991;Sindicato dos Agentes de Saúde do RN;6631;Maio de 2022;0;20,15;Não;Sim
134089;Mensalidade;03/06/2022;991;Sindicato dos Agentes de Saúde do RN;6631;Junho de 2022;0;20,15;Não;Sim
134960;Mensalidade;07/07/2022;991;Sindicato dos Agentes de Saúde do RN;6631;Julho de 2022;0;20,15;Não;Sim
131562;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;3061;Fevereiro de 2022;0;81,98;Não;Não
131561;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;3061;Fevereiro de 2022;0;134,14;Não;Não
133193;Empréstimo Consignado (120);01/06/2023;424;Banco Bradesco;3061;Junho de 2023;18;81,98;Não;Não
133018;Empréstimo Consignado (120);04/09/2024;424;Banco Bradesco;3061;Setembro de 2024;40;134,14;Não;Não
131926;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;2311;Fevereiro de 2022;0;49,78;Não;Não
131925;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;2311;Fevereiro de 2022;0;375,13;Não;Não
132112;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;2311;Maio de 2022;0;12,12;Não;Sim
133813;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;2311;Junho de 2022;0;12,12;Não;Sim
134774;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;2311;Julho de 2022;0;12,12;Não;Sim
132319;Empréstimo Consignado (Especial);18/09/2023;404;Banco do Brasil;2311;Outubro de 2023;72;49,78;Não;Não
132257;Empréstimo Consignado (Especial);18/09/2023;404;Banco do Brasil;2311;Outubro de 2023;72;375,13;Não;Não
131936;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;1561;Fevereiro de 2022;0;1080,24;Não;Não
132122;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;1561;Maio de 2022;0;35,61;Não;Sim
133803;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;1561;Junho de 2022;0;47,45;Não;Sim
131824;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;17993;Fevereiro de 2022;0;497,84;Não;Não
131207;Plano Odontológico;09/05/2022;999;Dental Med Center;17993;Maio de 2022;0;193,65;Não;Sim
134160;Plano Odontológico;03/06/2022;999;Dental Med Center;17993;Junho de 2022;0;67,81;Não;Sim
135098;Plano Odontológico;07/07/2022;999;Dental Med Center;17993;Julho de 2022;0;67,81;Não;Sim
133019;Empréstimo Consignado (120);03/04/2023;424;Banco Bradesco;17993;Abril de 2023;24;497,84;Não;Não
131351;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;7801;Fevereiro de 2022;0;394,62;Não;Não
131978;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7801;Maio de 2022;0;12,12;Não;Sim
133945;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7801;Junho de 2022;0;12,12;Não;Sim
133020;Empréstimo Consignado (120);14/06/2022;424;Banco Bradesco;7801;Julho de 2022;96;394,62;Sim;Não
135019;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7801;Julho de 2022;0;12,12;Não;Sim
135229;Empréstimo Consignado (120);06/10/2023;424;Banco Bradesco;7801;Outubro de 2023;120;406,22;Sim;Não
135525;Empréstimo Consignado (120);29/11/2023;424;Banco Bradesco;7801;Dezembro de 2023;120;30,23;Sim;Não
135731;Empréstimo Consignado (120);06/09/2024;424;Banco Bradesco;7801;Setembro de 2024;120;413,03;Sim;Não
135766;Empréstimo Consignado (120);06/09/2024;424;Banco Bradesco;7801;Setembro de 2024;120;49,47;Sim;Não
131883;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;5481;Fevereiro de 2022;0;245,6;Não;Não
131467;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;5481;Fevereiro de 2022;0;1265,87;Não;Não
132038;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5481;Maio de 2022;0;42,8;Não;Sim
133885;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5481;Junho de 2022;0;57,03;Não;Sim
133023;Empréstimo Consignado (120);21/06/2022;424;Banco Bradesco;5481;Julho de 2022;96;1265,87;Sim;Não
134891;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5481;Julho de 2022;0;57,03;Não;Sim
132280;Empréstimo Consignado (Especial);24/04/2023;404;Banco do Brasil;5481;Maio de 2023;70;245,6;Não;Não
131610;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;1581;Fevereiro de 2022;0;949,9;Não;Não
131270;Plano Odontológico;09/05/2022;999;Dental Med Center;1581;Maio de 2022;0;177,95;Não;Sim
131670;Plano Odontológico;09/05/2022;405;PREVDENTE;1581;Maio de 2022;0;18;Não;Sim
132121;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;1581;Maio de 2022;0;27,4;Não;Sim
134101;Plano Odontológico;03/06/2022;999;Dental Med Center;1581;Junho de 2022;0;177,95;Não;Sim
133804;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;1581;Junho de 2022;0;36,5;Não;Sim
133021;Empréstimo Consignado (120);08/06/2022;424;Banco Bradesco;1581;Junho de 2022;96;949,9;Não;Não
134760;Plano Odontológico;07/07/2022;999;Dental Med Center;1581;Julho de 2022;0;177,95;Não;Sim
134759;Plano Odontológico;07/07/2022;405;PREVDENTE;1581;Julho de 2022;0;18;Não;Sim
134758;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;1581;Julho de 2022;0;36,5;Não;Sim
135418;Empréstimo Consignado (120);18/04/2023;424;Banco Bradesco;1581;Maio de 2023;18;211,72;Sim;Não
135553;Empréstimo Consignado (120);04/12/2023;424;Banco Bradesco;1581;Dezembro de 2023;60;382,07;Sim;Não
135645;Empréstimo Consignado (120);04/12/2023;424;Banco Bradesco;1581;Dezembro de 2023;20;171,66;Sim;Não
135771;Empréstimo Consignado (120);13/03/2024;424;Banco Bradesco;1581;Abril de 2024;120;380,5;Não;Não
135770;Empréstimo Consignado (120);13/03/2024;424;Banco Bradesco;1581;Abril de 2024;120;136,18;Não;Não
131898;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;5081;Fevereiro de 2022;0;509,46;Não;Não
131483;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;5081;Fevereiro de 2022;0;1102,56;Não;Não
131253;Plano Odontológico;09/05/2022;999;Dental Med Center;5081;Maio de 2022;0;60;Não;Sim
131660;Plano Odontológico;09/05/2022;405;PREVDENTE;5081;Maio de 2022;0;34;Não;Sim
132052;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5081;Maio de 2022;0;42,8;Não;Sim
134115;Plano Odontológico;03/06/2022;999;Dental Med Center;5081;Junho de 2022;0;60;Não;Sim
133871;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5081;Junho de 2022;0;57,03;Não;Sim
135198;Empréstimo Consignado (120);22/06/2022;424;Banco Bradesco;5081;Julho de 2022;96;294,14;Sim;Não
133022;Empréstimo Consignado (120);22/06/2022;424;Banco Bradesco;5081;Julho de 2022;96;1102,56;Sim;Não
134865;Plano Odontológico;07/07/2022;999;Dental Med Center;5081;Julho de 2022;0;60;Não;Sim
134864;Plano Odontológico;07/07/2022;405;PREVDENTE;5081;Julho de 2022;0;34;Não;Sim
134863;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5081;Julho de 2022;0;57,03;Não;Sim
135255;Empréstimo Consignado (120);04/03/2024;424;Banco Bradesco;5081;Março de 2024;120;1441,81;Sim;Não
135841;Empréstimo Consignado (120);13/02/2025;424;Banco Bradesco;5081;Março de 2025;120;1435,46;Sim;Não
135296;Empréstimo Consignado (120);15/09/2022;424;Banco Bradesco;205831;Outubro de 2022;6;753,05;Sim;Não
135359;Empréstimo Consignado (120);16/02/2023;424;Banco Bradesco;205831;Março de 2023;12;647,17;Sim;Não
135500;Empréstimo Consignado (120);07/06/2023;424;Banco Bradesco;205831;Junho de 2023;36;637,39;Sim;Não
135408;Empréstimo Consignado (120);04/01/2024;424;Banco Bradesco;205831;Janeiro de 2024;96;46,18;Sim;Não
135276;Empréstimo Consignado (120);04/01/2024;424;Banco Bradesco;205831;Janeiro de 2024;72;300,57;Sim;Não
135604;Empréstimo Consignado (120);04/01/2024;424;Banco Bradesco;205831;Janeiro de 2024;60;644,36;Sim;Não
131525;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;4261;Fevereiro de 2022;0;433,89;Não;Não
131394;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;6861;Fevereiro de 2022;0;180;Não;Não
131393;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;6861;Fevereiro de 2022;0;270,42;Não;Não
131650;Plano Odontológico;09/05/2022;405;PREVDENTE;6861;Maio de 2022;0;18;Não;Sim
132012;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;6861;Maio de 2022;0;12,12;Não;Sim
133910;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;6861;Junho de 2022;0;12,12;Não;Sim
134969;Plano Odontológico;07/07/2022;405;PREVDENTE;6861;Julho de 2022;0;18;Não;Sim
134968;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;6861;Julho de 2022;0;12,12;Não;Sim
133025;Empréstimo Consignado (120);01/04/2025;424;Banco Bradesco;6861;Abril de 2025;60;270,42;Não;Não
131284;Mensalidade;09/05/2022;991;Sindicato dos Agentes de Saúde do RN;6591;Maio de 2022;0;28,15;Não;Sim
134087;Mensalidade;03/06/2022;991;Sindicato dos Agentes de Saúde do RN;6591;Junho de 2022;0;28,15;Não;Sim
134957;Mensalidade;07/07/2022;991;Sindicato dos Agentes de Saúde do RN;6591;Julho de 2022;0;28,15;Não;Sim
132077;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3851;Maio de 2022;0;12,12;Não;Sim
133845;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3851;Junho de 2022;0;12,12;Não;Sim
134817;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3851;Julho de 2022;0;12,12;Não;Sim
135282;Empréstimo Consignado (120);30/12/2022;424;Banco Bradesco;4861;Janeiro de 2023;5;109,21;Não;Não
132055;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5051;Maio de 2022;0;42,8;Não;Sim
133868;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5051;Junho de 2022;0;57,03;Não;Sim
134859;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;5051;Julho de 2022;0;57,03;Não;Sim
131877;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;5911;Fevereiro de 2022;0;2334,7;Não;Não
132282;Empréstimo Consignado (Especial);16/06/2022;404;Banco do Brasil;5911;Junho de 2022;72;2334,7;Não;Não
135243;Empréstimo Consignado (Especial);08/03/2024;404;Banco do Brasil;5911;Março de 2024;72;2683,14;Não;Não
136080;Empréstimo Consignado (120);05/12/2024;424;Banco Bradesco;5911;Dezembro de 2024;120;962,85;Não;Não
135988;Empréstimo Consignado (120);05/12/2024;424;Banco Bradesco;5911;Dezembro de 2024;120;158,67;Não;Não
132096;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3561;Maio de 2022;0;12,12;Não;Sim
133828;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3561;Junho de 2022;0;12,12;Não;Sim
134796;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3561;Julho de 2022;0;12,12;Não;Sim
131712;Empréstimo Consignado (Especial);14/02/2022;404;Banco do Brasil;7031;Fevereiro de 2022;0;1073,47;Não;Não
131239;Plano Odontológico;09/05/2022;999;Dental Med Center;7031;Maio de 2022;0;38,09;Não;Sim
132004;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7031;Maio de 2022;0;31,66;Não;Sim
134129;Plano Odontológico;03/06/2022;999;Dental Med Center;7031;Junho de 2022;0;38,09;Não;Sim
133918;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7031;Junho de 2022;0;42,18;Não;Sim
134978;Plano Odontológico;07/07/2022;999;Dental Med Center;7031;Julho de 2022;0;38,09;Não;Sim
134977;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;7031;Julho de 2022;0;42,18;Não;Sim
132292;Empréstimo Consignado (Especial);27/07/2023;404;Banco do Brasil;7031;Agosto de 2023;72;1073,47;Não;Não
135662;Empréstimo Consignado (120);14/08/2023;424;Banco Bradesco;7031;Setembro de 2023;41;998,34;Sim;Não
131538;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;3781;Fevereiro de 2022;0;303,21;Não;Não
131537;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;3781;Fevereiro de 2022;0;72,39;Não;Não
132086;Mensalidade;09/05/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3781;Maio de 2022;0;12,12;Não;Sim
133838;Mensalidade;03/06/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3781;Junho de 2022;0;12,12;Não;Sim
134809;Mensalidade;07/07/2022;402;Sindicato dos Trabalhadores em Educação Pública do RN;3781;Julho de 2022;0;12,12;Não;Sim
133195;Empréstimo Consignado (120);24/04/2023;424;Banco Bradesco;3781;Maio de 2023;96;303,21;Sim;Não
133026;Empréstimo Consignado (120);12/09/2023;424;Banco Bradesco;3781;Outubro de 2023;96;72,39;Sim;Não
135556;Empréstimo Consignado (120);19/11/2024;424;Banco Bradesco;3781;Dezembro de 2024;96;367,76;Sim;Não
135712;Empréstimo Consignado (120);19/11/2024;424;Banco Bradesco;3781;Dezembro de 2024;120;111,85;Sim;Não
131550;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;3531;Fevereiro de 2022;0;319,5;Não;Não
131549;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;3531;Fevereiro de 2022;0;60,11;Não;Não
131551;Empréstimo Consignado (120);16/02/2022;424;Banco Bradesco;3531;Fevereiro de 2022;0;20;Não;Não
133243;Empréstimo Consignado (120);16/05/2022;424;Banco Bradesco;3531;Junho de 2022;96;20;Sim;Não
133196;Empréstimo Consignado (120);16/05/2022;424;Banco Bradesco;3531;Junho de 2022;96;60,11;Sim;Não
133027;Empréstimo Consignado (120);16/05/2022;424;Banco Bradesco;3531;Junho de 2022;96;319,5;Sim;Não
134239;Empréstimo Consignado (120);17/04/2024;424;Banco Bradesco;3531;Maio de 2024;120;379,1;Sim;Não
